,0
12595,"안녕하세요. '네이버 리빙'입니다.정성을 담아 올려주신 본 콘텐츠를 더 많은 분들과 나누고 싶어,1월 11일 네이버 홈 리빙판 '오늘의 살림'에 소개하려 합니다.네이버 리빙판: https://m.naver.com/naverapp/?version=6&cmd=onMenu&menuCode=LIVINGHOME&showConfirm=false좋은 콘텐츠를 올려주셔서 감사 드리며, 앞으로도 많은 활동 부탁드립니다 ^^※노출 알림 후, 콘텐츠 내용이 변경이 될 경우 (직접 운영하는 쇼핑몰 및 수익성 구매 링크 추가 등) 노출 제외될 수 있으며 내부 편성 상황에 따라 일정 등이 변경 될 수 있습니다.개인 정보 보호를 위해 콘텐츠 본문 또는 프로필에 휴대전화번호 등이 노출되지 않게 주의해주세요.  노출 시간은 콘텐츠별로 다를 수 있으며(오전/오후/저녁 등), 개별 알림은 드리지 않고 있음을 양해 부탁드립니다. 콘텐츠 노출을 원하지 않으실 경우 아래 메일 주소로 연락 주세요.리빙판 운영자 이메일: dl_naverliving@navercorp.com- 네이버 리빙 드림-"
12596,작을수록 힘든데  정성은  정말 그 어떤무기보도  센거 같아요..항상 응원드려요
12597,"힘나는 응원감사드려요작을수록 힘들지만, 나름 다양한 기법으로 재미있답니다~ㅎㅎ꿀잠 되셔요^^*"
12598,매번 보고 갑니다 .멋진거 보고 힐링하고 ..눈으로  사랑하고 .
12599,에구~~ 찐 감사합니다~♡
12600,우왁 너무 귀여워요😆작지만 알찬 다이어리네요🤭 금손인증!^^
12601,작게 만들어 저도 귀여워요ㅎㅎ감사합니다쫑아님~😍
12602,클러치도 지니님께서 직접 만드신건가요?😆
12603,네~~^^*
12604,빈티지스러움에 귀여움까지...요녀석들 정말 탐나는데요😍😍
12605,히히~~ 언니 지 잘했어유?ㅋㅋㅋ이뻐해줘서 감사함당~😍
12606,빈티지 너무 이쁘네요. 독학으로 대단하세요저도 독학하고픈 마음 항상 있는데 머리로만 생각하고 몸으로잘 안되는데  1인 이랍니다...넘 부럽네요.
12607,"감사합니다~~시간 되실때 도전해보세요시간도 잘가고 재밌습니다쉬운것부터, 장비빨도 중요하니 참고하셔요응원드립니다~^^*"
12608,이건 뭐 큰 거 보다 더 이쁨!♡♡
12609,ㅋㅋㅋㅋ 어찌어찌 만들었는데쪼꼬미라 더 귀여운걸꺼에요고마워요엉니~~♡
12610,양모펠트 진짜 힘들어요
12611,하기나름인거같아요^^  어떤거든 처음에는 힘들고어렵죠~
12612,팔자 편해 보이는 냥이여유로움을 잘 표현해주셨어요~   엄지척!
12613,감사해요^^* 수강생분들이 열심히 만들어주셨어요
12614,수업 하려면 어떻케 해야 하나요?거기가 ..여기는 부산인데 ..아무리 찾아봐도잘 없어서 문의합니다
12615,네 알겠습니다. 감사합니다
12616,하얀색털이 나는건 아닐까요? 아우 이뻐라 ~ 3대지랄견 맞아요? 너무 이쁜데...ㅎㅎ
12617,해헤 감사합니다 ㅋㅋ 다른 멍멍친구들한테 엄청 지랄견이에여ㅜ
12618,"사랑 많이 받고 있는게 느껴지는데요?ㅎㅎㅎ저도 하루를 기르면서 종종 더 좋은 보호자와 함께면 더 행복했을텐데 부족한 보호자를 만나서 미안하다는 마음이 들어요. 하지만 또 그런 마음을 가지고 노력하고 있고, 그만큼 사랑하는 마음이기 때문에 미암함도 가지고 있는게 아닐까 하는 생각이 들더라구요. 누구나 완벽할 수는 없으니 최선을 다해 좋은 추억만들면서 하루하루 행복하게 지내는게 가장 중요한 것 같아요~ 사랑이도 이름만큼 사랑많이 받고 있다고 느낄 것 같아요ㅎㅎ"
12619,흑 맞아요 정말 너무 감사해요 늘 미안하고 고마운 감정들이라 그런가봐요ㅜ
12620,도록 추천드립니다~!!
12621,"안녕하세요~ ㅎ 
꾸준히 포스팅 구경 오겠습니당 ^0^
공감과 소통으로 사이좋은 이웃 되고 싶어요 ㅋ"
12622,미니도록까지 최고네요! ㅎㅎ 저도 갈거면 평일에 가야겠어요.. 주말에 사람 정말 많을 것 같네요
12623,미니어처가 너무 흥미있네요:)
12624,와 여기 너무 가보고팠는데 진짜 귀여워요!
12625,"보고 싶었는데,,, 자세하게 포스팅 해주셔서 감사합니다."
12626,멀리 지방에서 짬내어 가지 못하는데 포스팅해 주셔서 잘 보고 갑니다~
12627,줄이 너무 길 것 같아서 고민중이었는데. 평일에 가야겠어욤
12628,여기꼭 가야겠어요
12629,금손!
12630,와 이젠 미니어쳐까지 만드시는군요ㅎㅎ
12631,와 전 도색 잘하시는 분들 진짜 존경스럽습니다! 멋져요👍🏻👍🏻
12632,와 저 작은걸 색칠까지 대단하십니다!! 고생하셨습니다^^
12633,ㅋㅋㅋ 저도 레고랑 비슷하게 생각하고 덤볐다가 아주...큰코 다쳤지요 ㅋㅋ
12634,ㅎㅎ 저는 목적이 있었기에 만들었지만그냥 이 자체를 즐기기 위해서는 다시는 안 만들고 싶더군요
12635,만복(萬福)의 가득한 오늘이 되세요! 같이소통해요!
12636,오늘도 건강하시고  즐거운날 되새요.정성이 담긴 블로그들 잘 보고 갑니다.
12637,블로그 글 잘 구독하고 갑니다.항상 건강하세요!
12638,"안녕하세요. 무더운 여름날이네요.
더위 조심하시고 오늘도 화이팅이에요!"
12639,좋은하루되세요^^
12640,다음에도 좋은 글 자주 부탁드립니다.
12641,그럴게요~~감사합니다!
12642,오~ 이런 키트도 파는군요~이 추운데 빙수먹으라고요???ㅎㅎㅎㅎㅎ이렇게 키링으로 만들고 매일 들고다니면식욕폭발할거 같아요~~^^
12643,맞아용 모닝글로리나 홈플러스 문구 코너 같은데서 이런 음식만들기 diy 구경만 하다 직접 사본건 이게 첨이네요ㅎㅎㅎ흐흫 이냉치냉입니닼ㅋㅋㅋ어디 달고 다닐까 생각중이에요!
12644,대문사진에 있는거보고 진짜인줄 알았어요.. ㅋㅋㅋㅋ 크리스마스라서 맛있는  아이스크림 만들어 드셨구나 생각했는데 설명을 읽어보니 아닌거에요.. ㅋㅋㅋㅋ 근데 풀을 말렸다면서 그건 어디에 쓰신거에요.. 토핑?? 키링이랑 열쇠고리랑 같은거 아니에요?? 차이가 뭐지?? ㅋㅋㅋㅋ
12645,감사합니다 미니님!!넘 극찬인데요😘 요즘 추워서 뜨끈한것만 땡겨욬ㅋㅋㅋㅋㅋ 아!! 저 화이트글루(풀)를 말린다음에 잘게잘게 잘라서 빙수 얼음을 만들었어요! 잘게 잘라놓으니까 재질이 진짜 얼음처럼 보이더라고용 음......저도 사실 몰라요ㅋㅋㅋㅋㅋ키링이랑 열쇠고리 다 비슷한것같아요
12646,언제봐도 디테일이 예술이네요~^^♡들고다니다 망가질까봐 아까워서 못들고다니겠어요ㅎㅎ
12647,감사합니다♡♡안떨어지게 한번 더 투명 매니큐어같은걸로 마감해보려고요!
12648,통째로 열어버리셔따아아! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뭐 어떻게든 만들어내는 현지님이시네요 역시 금손금손! ㅎㅎㅎㅎ으아니 그런데 설명서가 너무 불친절하네요 ㅠ샘플 사진이라도 구성별로 자세하게 찍어주시징이런건 현지님 정도 레벨이 아니면 도전할 수 없겠어용당연히 초코시럽인 줄 알았는데 그냥 클레이로 하셨군요!!!오랜만에 현지님 작품보니 오늘 설*에서 한그릇 땡겨야겠다는 욕구가 팍팍 드네요역시 냉면이랑 빙수는 겨울에 먹어야죠! ㅋㅋㅋㅋㅋㅋㅋ
12649,하핳ㅋㅋㅋㅋㅋㅋㅋ요즘 뚜껑들 따기 넘 어려워요ㅜㅜ큐ㅠ저만 그런걸까요...ㅎ 그냥 통째로 다 해버렸습니다 감사합니다 은토끼님!!!!!맞아요 설명이 거의 알아서 만드는 느낌이에요ㅠㅜ초코시럽~~!!!!담에는 진짜 짤수있게 만들어보고싶어용저도 설빙 넘 좋아해요 물냉도 좋아하고요~~안먹은지 오래됐는데 따뜻한 곳에서 빙수 한그릇 먹고싶네요 제가 만든걸 보시고 먹고싶은 생각이 드셨다니 만들기 대성공이에요
12650,가게 진짜 너무 예뻐요 ㅠㅠ바닥도 원하신대로 바꾸셔서 왠지 더 의미 있으실 것 같구요은은한 딸기우유색 더해서 사랑스럽네요쪼끄만한 소품들 진짜 귀여움...!실물영접하고싶네요 크크
12651,초콜릿가게 외부 핑크색상 찐 이쁘고 완정작 어떤 모습일지궁금쓰 하네요~~
12652,포스팅잘보고 갑니다^^즐거운 저녁보내세요^^
12653,앗 완성작궁금해서 읽었는데 얼른 완성작이 궁금합니다 크크크
12654,핑크 포인트 넘 예쁜데요~~~아기자기한 소품이 포인트로 예뻐요^^
12655,와 색감이랑 너무 예뻐요~~^^
12656,"진짜좋은일있으시길요. ㅎㅎ 저도 구직중인데, 곧좋은소식오길...구래서별자리열심구독중요 ㅎ"
12657,"무언가 간절하게 바라는 일이 생기면 이렇게 별자리운세도 찾게 되고, 이것저것 운세도 맞춰보게 되는 것 같습니다. 새옹지마님께도 좋은 일이 일어나기를 바랍니다! 좋은 결과 있으실 거예요! 원하는 직장에 턱!하고 붙으시길!"
12658,고마워여 ^^
12659,와 백신휴가!! 고생하셨어요
12660,백신휴가가 있는 덕분에 평소와 다르게 시간을 쓸 수 있었습니다!😆😆혹시 몰라 조심하느라고 산책도 못해서 계속 집에서 이것저것 건드려보는 중이예요. 얄루님도 오늘 하루 고생하셨습니다!
12661,"미니어처 너무 귀여워요!! ㅋㅋㅋㅋ 미니어처라고하면 애니메이션 주인공만생각했는데 너무 유니크 그자체:) 사실 저희집에도 큰 불상이 떡하니! 그리고 저도 어떤일이건 제가 배우고 성장 할 수 없는 일이면 뒤도 돌아보지않고 떠나서 내가 끈기가 없는건가 싶어 억지로 붙어있기도했지만 안되더라구요, 이직 응원합니다🙂"
12662,"감사합니다 Jennie님! 반가사유상 미니어처 너무 예쁘고 유니크 하지 않나요! 시간 날 때마다 보게 되요 이쁘기도 하고, 괜히 보면 힘도 나는 것 같아서! 😉😆 예전에는 자꾸 이직하고 싶어하는 제가 이상한지도 모르겠다는 생각을 했었는데 이제는 이런 삶의 방식도 있는거지~ 하고 있어요. 좋은 결과 있었으면 좋겠습니다!🦾"
12663,안녕하세요 !! 저도 이직을 생각중입니다 ㅎㅎ 다 좋은 일만 있을거에오!!! ㅎㅎ
12664,밈이님의 이직을 응원합니다! 원하는 직장에 꼭 이직하실 수 있을 거예요! 화이팅해요 저희!👊🦾✨
12665,이번에 이직해서 10월에 출근합니다. 이직을 하게 되는 사유에 대해 너무나 공감합니다. 회사의 성장과 나의 성장은 다르다고 생각합니다 ㅎㅎㅎ 꼭 좋은 결과 있으시길 바랄게요!!
12666,"이직 축하드립니다, 달라떼님✨🎶👑저도 열심히 하겠습니다! 💪"
12667,진짜 너무 졸려요 하루 세번 잠 와 미치겠네요 오후엔 나도 모르게 잠들어 있음
12668,저는 사흘 정도 지나니까 졸린 건 좀 괜찮아지더라구요. 조만간 괜찮아지시기를 빕니다!
12669,이직 응원하겠습니다!
12670,감사합니다!! 성공하겠습니다!
12671,기발하네요^^저번에 보여주신거랑 비슷한데!!저런 생각은 어찌해서 만드는 걸까요??
12672,그러게요! 넘 기발한 것 같아요ㅠㅠ 창의력은 타고 나나봐요!
12673,온라인 강의 가능한가요
12674,세미리내님 하늘 하루에 두 번 보기 잊지 않으셨죠? 여유로운 하루 보내세요 :)
12675,저는 오늘 피곤할 하루를 보냈는데요... 세미리내님은 좋은 하루 보내시길 바라요~!!
12676,어머나 앙증맞아라 미니어처 넘 귀염지고 아기자기하네요^^
12677,와 진열장에 티백통에서 반해버렸어요 세상 넘나 귀여운데요 *_* 저렇게 귀여움 가득한 제품이라 자꾸 탐나실만해요 ㅋㅋ저도 왠지 빠지게 되면 헤어나오지못할것 같은데요?!
12678,와우!!!👏👍 진열장이 엔틱하면서 빈티지 스럽고 티백통 장식하니 찐 이뽀욤~~♡
12679,어머 미쳤어요 이것도 너무 귀여워요특히 저 종이 돌돌말려잇는 티뱃 통 뭐예요... 하악ㅋㅋㅋㅋㅋ 저거 고도의작업이 필요하겟어요 손으로 꾹 힘주면 눌려 찌부되는거 아니냐구요 엉엉엉저 케이크들도 귀엽고 앤틱한 장들도... 디테일해보면볼수록 놀라운 미니어처의 세계!!! +.+
12680,금손! 대단하십니다!!
12681,검색해서 들어왔는데~ 와!! 대단하시네요^^이웃추가도 살포시 했습니다..ㅎㅎ자주자주 놀러올께요^^
12682,작성하신 블로그 포스팅 잘 봐서 공감도 누르고 갑니당~홈페이지형 블로그 등 다양한 콘텐츠도 있으니 서로 자주 소통하며 지내요~이번 주의 시작인 월요일입니다! 이번 주도 좋은 일만 있길 바랄게요!! 시간 될 때 답방도 부탁드릴게요~!^^
12683,미니어처 정말로잘 만드시네요 ㅎㅎ 제가 만들면 뭔가 망가질 것 같은 느낌이 들어요 ㅎㅎ
12684,"울딸래미도 한동안 미니어처에 푹 빠졌던 적이 있었는데,, 안 그래도 요거 보러가고 싶다고 하더라고^^"
12685,ㅎㅎㅎㅎㅎㅎ아이들도 좋아하지만언니도 좋아하실듯~~^^
12686,진짜 멋진 전시네요미니어처 작품들은 진짜 안 좋아하는 분들이 없을 듯...신빵센이라니..ㅋㅋㅋ내일 남편 꼬셔서? 다녀오고 싶은 전시회네요 ㅎㅎㅎ
12687,"ㅎㅎㅎㅎㅎㅎㅎ시간이 된다면 다녀와~나두 오랜만에 힐링한 느낌이었던 전시였거든신빵센뿐만 아니라미니어처를 보면서 인생 이야기를 보는듯한 느낌스토리텔링이 재밌더라구,,,^^"
12688,어머 보는재미가 쏠쏠할것 같네요.. 재미있어보여요.. 대구도 한번 했으면 좋겠네요
12689,완전 신기하고 멋진 전시네요!!! 애들 델꼬 가면 더 좋을 거 같아요~~~
12690,사랑스럽고 재치있는 이뿐이네요^^~행복한 글 잘 읽구갑니다^^편한밤되세요*^^*
12691,집한채가 뚝딱 멋지네요~
12692,퀄리티도 괜찮아보이고 시간보내기 딱 좋을만한 아이템인듯요.아이들과 함께 조립하면 좋을거 같아요.^^
12693,주말에 한번 해봐야 겠너요아이들이 좋아할듯요
12694,집한채 뚝딱~~~저도 하나 구입해 만들어야겠어요ㅎㅎ칠해도 이쁠듯~~^^*
12695,다이소에서 이런것도 나오는군요..  내일당장가서 도전해볼게요.
12696,잘보고가요~~
12697,다이소에 은근 잼난거 있어요 언니 ㅋ블럭도 있던데 동물 ㅋ저도 집 하나사야겠어요 ㅋ
12698,저도 아이들과 다이소가면늘 이렇게 놀잇감 찾아오는데오호 요것도 넘 괜찮은데요.저도 담에 데려와야겠어요.
12699,저도 요거 사다가 한번 만들어 봐야겠는걸요~넘 좋아 보여요
12700,"오~~~~~~~~~~~~~~~~~ 언니 이 디테일 무엇~~ 대박진짜 이쁘당 ㅎㅎ 우리 동네 다있어에는 없던디 ㅠ,ㅠ우리 동네 다있어는 없는게 넘 많은 다있어에요 ㅋ진짜 울 애기둘 사줌 늠 좋아하겠당담에 시내가면 저도 이거 사다가 애덜 줘봐야겠어용오늘동 편안히 주무셔용ㅋ"
12701,넘넘 예뻐요ㅠㅠ
12702,미니어처 예쁘게 뚝딱 만드셧네요.저도 가끔 만드는데 이거 하다보면 잡념도 사라지고 좋더라구요
12703,미니어처 다이소에 저런게 있는줄 몰랐는디 봐야겠당^^울 아들도 저런거 좋아하니까 사다줘봐야겠네~
12704,저도 아이들하고 해봤는데 재밌기도 하고 시간도 휘리릭~~~~목공풀  사용에 아이들이 신나했던ㅎㅎ종류별로 샀는데 색칠도 하고 싶어해서고민 중이에욥ㅎㅎ
12705,어머나 넘 예쁜 집이네요^^역시 금손이시라는~~
12706,잼 나겠네요~~ 다이소에는 없는게 없는 듯 하네요^^
12707,제품도 제품이지만 꼼꼼히 할 수 있는 금손이여야 겠어요. 아이랑 한 번 해봐야겠습니다. !! 금손 인정하고 갑니다. ㅎㅎ
12708,우리연희도 어른 주먹만한 이런 조립장난감 너무 좋아해특히 공주한명 미니집 정원..요런 구성^^
12709,아이들이랑 같이 하면  좋을 것 같아요 ㅋㅋ귀엽네요색깔까지 입히면 더 깜찍해 질지 싶네요저도 아이들이랑 해 봐야 겠어요 ^^
12710,다이소표라는게 믿어지지 않네요!!! 손재주가 없어서 보는걸로 대리만족했는데 다이소 들르면 꼭 사볼게요~
12711,2000원의 행복이네요완성해 가는 줄거움도 있고 완성후 보람도 있어 완전 좋은데요누가 줘서 만들어 보았는데요은근 집중하게 되더라구요저희 색칠은 안했지만 색 칠해는것도잼날듯 싶어요고풍스런 하우스라 지붕은 남색벽면은 짙은 갈색도 이쁠것 같네요
12712,애들 한참 많이 했었는데...ㅎㅎ 다이소꺼도 잘나오죠^^
12713,블로그 잘보고 갑니당 코로나 감기 조심하시고  시간 괜찮으시면 제 블로그에도 놀러와주세영💛
12714,오호~이런 것도 좋은데요?ㅎㅎ즐거운 쇼핑 다이소~🎵🎶
12715,어머나 너무 예쁘게 잘 만들었네 역시 손재주가 너무 좋다는~^^
